Date,Open,High,Low,Close,Adj Close,Volume
2020-08-21,106.45,111.75,106.45,111.75,111.75,807716
2020-08-24,117.3,117.3,117.3,117.3,117.3,56263
2020-08-25,123.15,123.15,123.15,123.15,123.15,45326
2020-08-26,129.3,129.3,117.0,124.0,124.0,3240477
2020-08-27,123.0,123.0,117.8,117.8,117.8,771809
2020-08-28,111.95,117.0,111.95,111.95,111.95,820058
2020-08-31,107.2,107.3,106.4,106.4,106.4,519749
2020-09-01,101.1,110.5,101.1,105.7,105.7,803353
2020-09-02,101.1,110.0,101.1,106.45,106.45,181669
2020-09-03,107.0,111.75,103.1,111.75,111.75,849547
2020-09-04,107.0,120.9,105.3,115.25,115.25,1513362
2020-09-07,115.65,118.7,112.65,113.35,113.35,740174
2020-09-08,114.6,116.25,107.45,110.0,110.0,845613
2020-09-09,106.0,114.95,105.6,111.45,111.45,798343
2020-09-10,113.25,115.95,111.0,111.7,111.7,731283
2020-09-11,120.45,133.95,120.3,131.55,131.55,11027186
2020-09-14,127.0,129.35,120.15,120.9,120.9,3503925
2020-09-15,122.0,125.4,117.3,118.75,118.75,1262738
2020-09-16,119.9,122.0,116.9,120.7,120.7,749709
2020-09-17,120.0,121.35,116.1,117.7,117.7,616594
2020-09-18,118.6,120.9,115.25,116.85,116.85,1105400
2020-09-21,117.95,119.3,107.85,110.9,110.9,1758904
2020-09-22,110.95,112.4,107.0,109.05,109.05,574753
2020-09-23,110.9,115.9,108.55,110.95,110.95,1230845
2020-09-24,110.0,112.95,108.0,108.75,108.75,388647
2020-09-25,110.1,112.0,109.25,109.9,109.9,473902
2020-09-28,111.55,119.5,111.35,116.55,116.55,5291935
2020-09-29,117.0,117.5,111.75,113.45,113.45,1304995
2020-09-30,113.0,117.9,112.75,115.35,115.35,1287726
2020-10-01,116.7,119.1,114.35,115.9,115.9,1655056
2020-10-05,116.05,117.65,113.6,114.0,114.0,319039
2020-10-06,114.15,117.3,114.1,115.55,115.55,440115
2020-10-07,115.75,115.75,111.95,114.3,114.3,407920
2020-10-08,115.45,115.9,112.1,112.65,112.65,550754
2020-10-09,113.15,113.6,109.55,110.7,110.7,545283
2020-10-12,111.25,112.8,107.6,108.55,108.55,415407
2020-10-13,109.6,113.4,108.8,112.65,112.65,547097
2020-10-14,113.6,113.6,109.5,109.95,109.95,305686
2020-10-15,110.0,114.5,106.3,107.15,107.15,479087
2020-10-16,107.5,109.15,106.6,108.1,108.1,170235
2020-10-19,108.7,109.8,107.0,108.6,108.6,216811
2020-10-20,108.8,108.9,106.55,106.95,106.95,156582
2020-10-21,106.75,108.1,105.8,106.2,106.2,157747
2020-10-22,106.55,107.0,104.4,105.65,105.65,265310
2020-10-23,106.45,106.5,104.8,105.3,105.3,244630
2020-10-26,105.05,106.6,104.0,105.2,105.2,240894
